date,open,high,low,close,volume
2026-07-06 11:31:00,1.33561,1.33573,1.33561,1.33573,120.0
2026-07-06 11:32:00,1.33573,1.33577,1.33559,1.3356,237.0
2026-07-06 11:33:00,1.3356,1.33583,1.3356,1.33582,212.0
2026-07-06 11:34:00,1.33582,1.33584,1.33573,1.33574,170.0
2026-07-06 11:35:00,1.33574,1.33576,1.33552,1.33553,199.0
2026-07-06 11:36:00,1.33553,1.33567,1.33553,1.33562,118.0
2026-07-06 11:37:00,1.33562,1.33576,1.33561,1.33567,142.0
2026-07-06 11:38:00,1.33567,1.33585,1.33567,1.33585,190.0
2026-07-06 11:39:00,1.33585,1.33585,1.33563,1.33575,191.0
2026-07-06 11:40:00,1.33575,1.33591,1.33572,1.33591,183.0
2026-07-06 11:41:00,1.33591,1.33604,1.33591,1.33604,183.0
2026-07-06 11:42:00,1.33604,1.33605,1.33597,1.33604,133.0
2026-07-06 11:43:00,1.33604,1.33622,1.33601,1.33622,217.0
2026-07-06 11:44:00,1.33622,1.33641,1.33618,1.33627,280.0
2026-07-06 11:45:00,1.33627,1.33641,1.33627,1.33633,245.0
2026-07-06 11:46:00,1.33633,1.33643,1.33624,1.33628,243.0
2026-07-06 11:47:00,1.33628,1.33644,1.33625,1.33641,179.0
2026-07-06 11:48:00,1.33641,1.33643,1.33633,1.33635,154.0
2026-07-06 11:49:00,1.33635,1.33645,1.33635,1.33642,155.0
2026-07-06 11:50:00,1.33642,1.33653,1.33642,1.3365,215.0
2026-07-06 11:51:00,1.3365,1.33663,1.33644,1.33663,270.0
2026-07-06 11:52:00,1.33663,1.33678,1.33655,1.33656,289.0
2026-07-06 11:53:00,1.33656,1.33664,1.33643,1.33643,278.0
2026-07-06 11:54:00,1.33643,1.33655,1.33643,1.33653,132.0
2026-07-06 11:55:00,1.33653,1.33653,1.3364,1.33643,146.0
2026-07-06 11:56:00,1.33643,1.3366,1.33643,1.33645,205.0
2026-07-06 11:57:00,1.33645,1.3366,1.33641,1.33659,324.0
2026-07-06 11:58:00,1.33659,1.33675,1.33658,1.3367,258.0
2026-07-06 11:59:00,1.3367,1.33682,1.3367,1.33677,143.0
2026-07-06 12:00:00,1.33677,1.3368,1.33667,1.33674,244.0
2026-07-06 12:01:00,1.33674,1.33683,1.33671,1.33677,272.0
2026-07-06 12:02:00,1.33677,1.33677,1.33658,1.33673,306.0
2026-07-06 12:03:00,1.33673,1.33677,1.33662,1.33674,239.0
2026-07-06 12:04:00,1.33674,1.33683,1.33674,1.33678,163.0
2026-07-06 12:05:00,1.33678,1.33685,1.33672,1.33679,223.0
2026-07-06 12:06:00,1.33679,1.3368,1.33669,1.33672,195.0
